iteration,n_candidates,reward_time_ms,total_time_ms
236,561,423.229455947876,458.0409526824951
237,560,401.5684127807617,443.83978843688965
238,555,404.6902656555176,440.7458305358887
239,554,405.52783012390137,444.3237781524658
240,548,405.332088470459,441.9093132019043
241,543,385.0219249725342,418.76912117004395
242,542,385.9412670135498,421.1266040802002
243,540,388.51308822631836,423.63739013671875
244,539,402.88782119750977,436.9938373565674
245,538,389.2691135406494,423.1104850769043
246,537,388.95416259765625,422.6701259613037
247,536,402.07433700561523,436.9621276855469
248,535,392.5442695617676,426.2986183166504
249,534,378.2031536102295,412.416934967041
250,533,381.7927837371826,415.2054786682129
1,85,14921.25916481018,14921.509981155396
2,81,1.0497570037841797,1.1947154998779297
3,77,0.9081363677978516,1.0519027709960938
4,73,0.8299350738525391,0.9610652923583984
5,69,0.7843971252441406,0.8971691131591797
6,65,0.7269382476806641,0.8549690246582031
7,61,0.6842613220214844,0.8022785186767578
8,57,0.6613731384277344,0.766754150390625
9,54,0.7076263427734375,0.8232593536376953
10,50,0.6895065307617188,0.8027553558349609
11,47,0.705718994140625,0.8206367492675781
12,44,0.7171630859375,0.8301734924316406
13,41,0.6034374237060547,0.7109642028808594
14,37,0.6082057952880859,0.7183551788330078
15,36,0.5376338958740234,0.6449222564697266
16,33,0.5245208740234375,0.6272792816162109
17,31,0.5106925964355469,0.6210803985595703
18,28,0.4839897155761719,0.5877017974853516
19,26,0.3962516784667969,0.5006790161132812
20,24,0.3886222839355469,0.49304962158203125
1,149,15326.404809951782,15326.88570022583
2,148,18.24784278869629,22.029638290405273
3,147,17.893552780151367,20.833969116210938
4,141,17.32921600341797,21.086692810058594
5,140,19.546031951904297,26.688337326049805
6,133,9.226560592651367,12.312889099121094
7,132,16.50857925415039,16.9064998626709
8,128,4.120826721191406,4.417657852172852
9,127,3.936290740966797,4.227399826049805
10,126,3.5729408264160156,3.8633346557617188
11,119,3.3304691314697266,3.6067962646484375
12,118,3.690958023071289,4.015684127807617
13,111,4.707813262939453,4.984378814697266
14,110,3.336191177368164,3.6268234252929688
15,109,3.3354759216308594,3.6482810974121094
16,108,3.213644027709961,3.5800933837890625
17,105,8.774518966674805,9.231805801391602
18,101,4.391908645629883,4.933834075927734
19,99,3.990650177001953,4.399538040161133
20,98,3.9408206939697266,4.320859909057617
21,97,3.8301944732666016,4.222393035888672
22,96,3.8988590240478516,4.241943359375
23,91,3.900766372680664,4.2819976806640625
24,90,3.563404083251953,3.9319992065429688
25,88,2.680063247680664,2.9478073120117188
26,87,2.751588821411133,3.0350685119628906
27,85,2.6307106018066406,2.903461456298828
28,81,2.5153160095214844,2.7475357055664062
29,80,2.339601516723633,2.5560855865478516
30,79,2.847909927368164,3.1270980834960938
31,76,2.774477005004883,3.120899200439453
32,71,2.5374889373779297,2.8684139251708984
33,70,2.1386146545410156,2.3887157440185547
34,64,2.203226089477539,2.4690628051757812
35,63,2.089262008666992,2.3365020751953125
36,61,2.4826526641845703,2.687692642211914
37,56,1.6636848449707031,1.8541812896728516
38,50,1.504659652709961,1.6894340515136719
1,85,16208.571672439575,16208.872318267822
2,81,1.3928413391113281,1.5707015991210938
3,77,1.041412353515625,1.2812614440917969
4,73,1.0335445404052734,1.2483596801757812
5,69,1.1641979217529297,1.3744831085205078
6,65,0.6899833679199219,0.7984638214111328
7,61,0.7719993591308594,0.8897781372070312
8,57,0.7147789001464844,0.8249282836914062
9,54,0.7281303405761719,0.8325576782226562
10,50,0.6849765777587891,0.7877349853515625
11,47,0.5884170532226562,0.7026195526123047
12,44,0.6015300750732422,0.7131099700927734
13,41,0.6029605865478516,0.7164478302001953
14,37,0.5047321319580078,0.6055831909179688
15,36,0.5218982696533203,0.6222724914550781
16,33,0.43511390686035156,0.5319118499755859
17,31,0.45013427734375,0.5543231964111328
18,28,0.3981590270996094,0.4966259002685547
19,26,0.3783702850341797,0.4749298095703125
20,24,0.3230571746826172,0.4279613494873047
1,650,14791.518449783325,14791.96548461914
2,649,254.7142505645752,282.35816955566406
3,648,253.80754470825195,280.52592277526855
4,647,251.6500949859619,279.1311740875244
5,646,251.02543830871582,277.44174003601074
6,645,252.17556953430176,279.2928218841553
7,644,255.8114528656006,283.0686569213867
8,643,260.7743740081787,287.6465320587158
9,642,247.21002578735352,272.26710319519043
10,641,251.39522552490234,278.306245803833
11,640,250.7307529449463,276.73935890197754
12,639,254.7745704650879,282.1779251098633
13,638,249.88698959350586,275.8340835571289
14,637,243.63064765930176,270.902156829834
15,636,250.20694732666016,275.87103843688965
16,635,249.23372268676758,275.9387493133545
17,634,252.30908393859863,277.1174907684326
18,633,249.9849796295166,276.7949104309082
19,632,251.33895874023438,276.9885063171387
20,631,248.4743595123291,275.26021003723145
21,630,247.00379371643066,272.7687358856201
22,629,249.5279312133789,276.90792083740234
23,628,250.12850761413574,275.7408618927002
24,627,261.20734214782715,286.4725589752197
25,626,248.7161159515381,273.87380599975586
26,625,241.8076992034912,268.5816287994385
27,624,243.2386875152588,268.8474655151367
28,623,245.79548835754395,272.1974849700928
29,622,242.3269748687744,269.7033882141113
30,621,243.75152587890625,270.0178623199463
31,620,246.48785591125488,271.64363861083984
32,619,241.318941116333,267.70949363708496
33,618,242.31863021850586,267.5604820251465
34,617,242.10596084594727,267.05265045166016
35,616,250.4708766937256,274.6741771697998
36,615,243.43037605285645,269.38533782958984
37,614,246.92916870117188,271.7747688293457
38,613,245.04971504211426,271.0545063018799
39,612,249.0081787109375,274.22285079956055
40,611,241.14298820495605,267.6808834075928
41,610,242.67816543579102,267.5771713256836
42,609,240.88430404663086,266.7956352233887
43,608,244.68064308166504,269.8018550872803
44,607,238.79528045654297,266.12162590026855
45,606,243.82805824279785,269.00291442871094
46,605,235.29767990112305,260.81347465515137
47,604,241.3928508758545,266.3431167602539
48,603,236.85860633850098,262.2814178466797
49,602,240.36240577697754,265.46764373779297
50,601,234.0390682220459,259.676456451416
51,600,240.56029319763184,265.26713371276855
52,599,240.82469940185547,266.4058208465576
53,598,232.88702964782715,257.45558738708496
54,597,233.89554023742676,259.3083381652832
55,596,238.6455535888672,263.4849548339844
56,595,233.15143585205078,258.53824615478516
57,594,243.09325218200684,267.7757740020752
58,593,238.49892616271973,263.89145851135254
59,592,237.29205131530762,262.2556686401367
60,591,237.7307415008545,263.0653381347656
61,590,234.40051078796387,258.85963439941406
62,589,227.9815673828125,253.0226707458496
63,588,228.84440422058105,253.44371795654297
64,587,232.66100883483887,257.83538818359375
65,586,230.4232120513916,254.55904006958008
66,585,243.3161735534668,267.1544551849365
67,584,235.0900173187256,260.0984573364258
68,583,234.79294776916504,259.80496406555176
69,582,228.78217697143555,253.13639640808105
70,581,230.45587539672852,255.2623748779297
71,580,227.91528701782227,252.0463466644287
72,579,233.7636947631836,258.3470344543457
73,578,231.80723190307617,255.8283805847168
74,577,228.13010215759277,252.7616024017334
75,576,226.28426551818848,251.27124786376953
76,575,224.11322593688965,248.60024452209473
77,574,235.64648628234863,258.4879398345947
78,573,231.3215732574463,254.91976737976074
79,572,229.11405563354492,253.03936004638672
80,571,229.0349006652832,253.17859649658203
81,570,223.58274459838867,247.31993675231934
82,569,229.9668788909912,259.4597339630127
83,568,225.13604164123535,248.83079528808594
84,567,233.53934288024902,256.87670707702637
85,566,228.75380516052246,252.58970260620117
86,565,229.83098030090332,253.92484664916992
87,564,222.72753715515137,246.2751865386963
88,563,220.15929222106934,244.10676956176758
89,562,226.5474796295166,250.54693222045898
90,561,224.57027435302734,248.83580207824707
91,560,225.8758544921875,250.73933601379395
92,559,222.70941734313965,246.903657913208
93,558,220.95632553100586,244.36616897583008
94,557,221.55141830444336,245.5911636352539
95,556,241.4233684539795,264.4994258880615
96,555,219.90537643432617,243.9720630645752
97,554,228.4531593322754,257.89713859558105
98,553,224.66778755187988,248.37756156921387
99,552,223.1314182281494,247.03645706176758
100,551,224.0734100341797,247.93744087219238
101,550,218.23740005493164,240.90862274169922
102,549,223.9058017730713,247.78318405151367
103,548,221.31061553955078,244.2951202392578
104,547,220.48187255859375,244.09961700439453
105,546,221.6622829437256,243.7305450439453
106,545,219.99764442443848,242.41304397583008
107,544,222.9611873626709,245.30625343322754
108,543,219.85840797424316,243.12400817871094
109,542,205.17516136169434,228.56760025024414
110,541,197.24488258361816,223.11925888061523
111,540,227.5099754333496,250.05865097045898
112,539,216.19439125061035,240.17333984375
113,538,213.10114860534668,235.6865406036377
114,537,214.80035781860352,239.07923698425293
115,536,228.17635536193848,250.6256103515625
116,535,222.32794761657715,246.51765823364258
117,534,215.74807167053223,237.35380172729492
118,533,215.95120429992676,245.29504776000977
119,532,219.6953296661377,242.30074882507324
120,531,216.75467491149902,239.61782455444336
121,530,224.839448928833,246.687650680542
122,529,216.97425842285156,240.07177352905273
123,528,213.6368751525879,235.96811294555664
124,527,210.13617515563965,234.78436470031738
125,526,206.58564567565918,229.0971279144287
126,525,212.64910697937012,236.39750480651855
127,524,215.28983116149902,237.76793479919434
128,523,209.37037467956543,233.43181610107422
129,522,214.42270278930664,236.77563667297363
130,521,214.5543098449707,241.1055564880371
131,520,217.23532676696777,243.6826229095459
132,519,215.91925621032715,238.24644088745117
133,518,212.59093284606934,234.66157913208008
134,517,210.48259735107422,233.15143585205078
135,516,213.39154243469238,234.73000526428223
1,650,15163.392782211304,15163.832187652588
2,649,257.338285446167,285.44092178344727
3,648,255.68151473999023,282.26208686828613
4,647,263.0727291107178,291.87607765197754
5,646,263.7648582458496,290.1012897491455
6,645,256.1225891113281,286.82446479797363
7,644,266.9060230255127,293.29371452331543
8,643,254.29964065551758,280.99989891052246
9,642,260.13922691345215,286.545991897583
10,641,252.86030769348145,281.56256675720215
11,640,263.5030746459961,290.6668186187744
12,639,251.6934871673584,279.28829193115234
13,638,252.11429595947266,278.15961837768555
14,637,264.74690437316895,298.2974052429199
15,636,258.3465576171875,284.9125862121582
16,635,249.37868118286133,278.2933712005615
17,634,255.62095642089844,282.50718116760254
18,633,253.01694869995117,280.75122833251953
19,632,256.99734687805176,283.0371856689453
20,631,256.73866271972656,284.92021560668945
21,630,253.06057929992676,279.12449836730957
22,629,252.699613571167,280.3189754486084
23,628,249.53842163085938,276.8545150756836
24,627,252.39872932434082,279.70099449157715
25,626,252.14886665344238,280.0772190093994
26,625,264.30749893188477,291.5794849395752
27,624,251.98936462402344,278.05495262145996
28,623,249.19366836547852,276.86524391174316
29,622,248.8088607788086,275.5281925201416
30,621,250.2267360687256,277.296781539917
31,620,247.53665924072266,273.64158630371094
32,619,255.0966739654541,286.3881587982178
33,618,254.50921058654785,280.956506729126
34,617,249.61328506469727,276.7376899719238
35,616,245.73063850402832,271.4061737060547
36,615,244.69542503356934,271.6097831726074
37,614,245.1479434967041,270.8711624145508
38,613,248.28791618347168,275.4015922546387
39,612,244.59004402160645,271.22974395751953
40,611,239.60518836975098,266.63970947265625
41,610,246.4616298675537,273.0519771575928
42,609,246.12903594970703,273.03433418273926
43,608,247.88403511047363,273.5440731048584
44,607,242.81859397888184,269.64330673217773
45,606,245.82791328430176,271.26216888427734
46,605,243.89982223510742,270.42293548583984
47,604,246.43301963806152,271.96741104125977
48,603,236.4213466644287,262.82763481140137
49,602,244.24409866333008,269.9553966522217
50,601,238.12460899353027,265.796422958374
51,600,240.29779434204102,265.75183868408203
52,599,242.45285987854004,269.7014808654785
53,598,242.51985549926758,267.64845848083496
54,597,238.3594512939453,265.5482292175293
55,596,244.5204257965088,273.2875347137451
56,595,236.23037338256836,262.42542266845703
57,594,236.9098663330078,261.91139221191406
58,593,236.9532585144043,263.07129859924316
59,592,238.88206481933594,264.09363746643066
60,591,241.35661125183105,267.25196838378906
61,590,241.02401733398438,265.8872604370117
62,589,245.41974067687988,270.2059745788574
63,588,241.47891998291016,267.35663414001465
64,587,236.33122444152832,262.08996772766113
65,586,242.41328239440918,268.08714866638184
66,585,234.0867519378662,259.62185859680176
67,584,232.3155403137207,256.68859481811523
68,583,235.16178131103516,260.76364517211914
69,582,229.44927215576172,253.80587577819824
70,581,238.05522918701172,263.7033462524414
71,580,245.20254135131836,269.925594329834
72,579,238.1749153137207,264.373779296875
73,578,237.86044120788574,262.9241943359375
74,577,243.13092231750488,268.53275299072266
75,576,232.5727939605713,256.93345069885254
76,575,230.18121719360352,255.64861297607422
77,574,230.02886772155762,255.26738166809082
78,573,223.74391555786133,249.84025955200195
79,572,237.35547065734863,261.5847587585449
80,571,246.28901481628418,270.75815200805664
81,570,236.90438270568848,261.19542121887207
82,569,229.7663688659668,256.2751770019531
83,568,225.90208053588867,248.73590469360352
84,567,231.32848739624023,256.3469409942627
85,566,230.66949844360352,255.26928901672363
86,565,222.47552871704102,249.14097785949707
87,564,231.40883445739746,255.51724433898926
88,563,233.84594917297363,257.6262950897217
89,562,231.43982887268066,254.43053245544434
90,561,231.46677017211914,256.23083114624023
91,560,230.6361198425293,254.81796264648438
92,559,225.8923053741455,250.66828727722168
93,558,225.85153579711914,250.29301643371582
94,557,222.25642204284668,247.84421920776367
95,556,228.15871238708496,251.6763210296631
96,555,224.98250007629395,249.4676113128662
97,554,224.98011589050293,248.52395057678223
98,553,226.0611057281494,250.4899501800537
99,552,224.7753143310547,248.01993370056152
100,551,221.39406204223633,245.93091011047363
101,550,224.35402870178223,247.8950023651123
102,549,227.36525535583496,252.49862670898438
103,548,231.38666152954102,253.82065773010254
104,547,229.72583770751953,253.1607151031494
105,546,226.19891166687012,249.17101860046387
106,545,227.1437644958496,250.33998489379883
107,544,229.18081283569336,251.2531280517578
108,543,223.9232063293457,247.95031547546387
109,542,222.56231307983398,245.50962448120117
110,541,220.0145721435547,244.42028999328613
111,540,221.1897373199463,244.35091018676758
112,539,222.27168083190918,246.6437816619873
113,538,225.74138641357422,247.67017364501953
114,537,224.60460662841797,247.636079788208
115,536,222.87988662719727,245.7890510559082
116,535,216.9666290283203,240.94676971435547
117,534,187.79802322387695,211.1527919769287
118,533,226.07970237731934,248.97480010986328
119,532,214.97344970703125,237.56861686706543
120,531,219.32721138000488,243.27802658081055
121,530,216.2301540374756,239.05515670776367
122,529,214.0798568725586,237.6077175140381
123,528,215.06786346435547,237.63489723205566
124,527,211.8384838104248,235.45408248901367
125,526,209.44762229919434,232.1767807006836
126,525,211.85851097106934,237.49327659606934
127,524,219.68460083007812,243.1643009185791
128,523,214.857816696167,239.14813995361328
129,522,209.39874649047852,231.76193237304688
130,521,217.68808364868164,240.33117294311523
131,520,219.24424171447754,241.90521240234375
132,519,213.32073211669922,237.9136085510254
133,518,211.18903160095215,233.46662521362305
134,517,210.22796630859375,233.72983932495117
1,304,15688.692808151245,15689.035177230835
2,303,55.16672134399414,63.42148780822754
3,302,54.41856384277344,61.2485408782959
4,301,52.95920372009277,60.81676483154297
5,300,55.43065071105957,62.29877471923828
6,299,51.935434341430664,59.75532531738281
7,298,53.057193756103516,59.783220291137695
8,297,51.1324405670166,58.65478515625
9,296,52.52432823181152,59.2648983001709
10,295,50.66347122192383,58.23659896850586
11,294,51.70893669128418,58.14671516418457
12,293,50.66084861755371,58.417320251464844
13,292,51.61929130554199,58.0439567565918
14,291,50.02427101135254,57.70516395568848
15,290,52.03557014465332,58.43353271484375
16,285,49.93081092834473,57.352542877197266
17,281,52.65331268310547,59.30924415588379
18,280,49.01599884033203,56.24270439147949
19,279,50.267934799194336,56.548118591308594
20,278,48.9656925201416,56.38837814331055
21,274,49.367666244506836,55.64594268798828
22,273,47.7752685546875,55.3889274597168
23,269,47.5924015045166,54.00848388671875
24,268,46.33283615112305,53.27558517456055
25,267,47.43027687072754,54.03494834899902
26,266,45.861005783081055,52.858591079711914
27,259,46.42891883850098,52.47187614440918
28,258,45.441389083862305,52.79541015625
29,257,45.53794860839844,51.534414291381836
30,256,44.69132423400879,51.37133598327637
31,255,45.850515365600586,52.31523513793945
32,248,43.52450370788574,50.230979919433594
33,247,44.266462326049805,50.019264221191406
34,246,43.602943420410156,49.97563362121582
35,245,44.70705986022949,50.54640769958496
36,241,42.27876663208008,48.68149757385254
37,240,43.985605239868164,49.67641830444336
38,239,42.267560958862305,48.84839057922363
39,238,41.986942291259766,47.687530517578125
40,237,41.525840759277344,47.84369468688965
41,232,40.986061096191406,46.47707939147949
42,231,40.63868522644043,46.64731025695801
43,230,40.863037109375,46.25511169433594
44,229,40.66610336303711,46.64945602416992
45,228,40.15040397644043,45.6089973449707
46,224,39.751291275024414,45.81570625305176
47,223,39.63041305541992,44.98481750488281
48,222,39.14999961853027,45.427560806274414
49,218,38.56372833251953,44.203996658325195
50,213,37.44339942932129,43.15519332885742
51,212,38.64932060241699,43.76101493835449
52,211,40.007591247558594,46.87166213989258
53,210,40.332794189453125,45.75610160827637
54,209,38.97976875305176,44.8606014251709
55,208,38.53797912597656,44.74449157714844
56,207,39.34526443481445,45.41659355163574
57,206,38.49601745605469,44.55447196960449
58,205,38.56611251831055,44.56758499145508
59,204,37.485599517822266,43.56575012207031
60,203,38.60116004943848,45.09258270263672
61,201,37.256479263305664,43.3964729309082
62,200,38.039207458496094,43.98322105407715
63,191,37.598609924316406,43.51949691772461
64,190,34.862518310546875,40.49110412597656
65,189,34.36160087585449,40.34137725830078
66,186,34.555912017822266,40.682315826416016
67,184,43.09368133544922,49.44634437561035
68,181,34.944772720336914,40.98200798034668
69,180,34.84392166137695,40.593862533569336
70,176,33.94007682800293,40.01569747924805
71,175,33.96248817443848,39.4437313079834
72,174,33.283233642578125,38.91563415527344
73,173,33.927202224731445,39.420127868652344
74,166,31.103849411010742,36.858320236206055
75,165,30.995845794677734,36.06557846069336
76,162,30.06124496459961,35.11691093444824
77,161,29.224157333374023,34.149885177612305
78,155,28.460979461669922,33.36048126220703
79,154,28.61618995666504,33.51855278015137
1,304,16030.189037322998,16030.588865280151
2,303,58.510541915893555,66.3902759552002
3,302,53.58433723449707,61.03825569152832
4,301,53.460121154785156,61.19704246520996
5,300,53.714752197265625,61.36631965637207
6,299,53.243398666381836,60.811519622802734
7,298,53.542375564575195,61.03920936584473
8,297,56.17547035217285,63.81034851074219
9,296,53.14445495605469,60.60147285461426
10,295,52.512407302856445,60.11557579040527
11,294,53.069114685058594,61.092376708984375
12,293,51.80191993713379,59.27920341491699
13,292,51.972150802612305,59.45253372192383
14,291,51.84674263000488,59.391021728515625
15,290,53.48491668701172,61.603546142578125
16,279,49.8504638671875,57.33036994934082
17,278,50.12345314025879,57.30295181274414
18,277,51.20968818664551,59.58914756774902
19,275,52.79421806335449,60.125112533569336
20,274,55.271148681640625,62.282562255859375
21,273,48.29692840576172,56.064605712890625
22,272,47.81508445739746,55.21035194396973
23,271,48.012495040893555,55.196285247802734
24,270,47.985076904296875,54.93617057800293
25,269,48.73180389404297,56.2434196472168
26,268,48.48027229309082,55.46927452087402
27,267,48.26951026916504,55.153846740722656
28,262,48.40087890625,55.5567741394043
29,258,46.408891677856445,53.69877815246582
30,257,45.73512077331543,52.390098571777344
31,256,45.75634002685547,52.59299278259277
32,252,45.304298400878906,52.007198333740234
33,251,44.97575759887695,51.88870429992676
34,250,44.33560371398926,50.90618133544922
35,249,44.80695724487305,51.377058029174805
36,248,44.925689697265625,51.67245864868164
37,247,44.57235336303711,51.15318298339844
38,243,43.73812675476074,50.21023750305176
39,239,43.02048683166504,49.38817024230957
40,238,43.30277442932129,49.61824417114258
41,237,45.08376121520996,51.3916015625
42,236,45.044898986816406,51.505088806152344
43,229,41.147708892822266,47.47200012207031
44,225,40.14849662780762,46.16689682006836
45,224,42.914390563964844,48.897743225097656
46,220,39.346933364868164,45.23181915283203
47,213,38.340091705322266,44.2652702331543
48,212,38.00702095031738,43.81966590881348
49,211,38.25497627258301,43.814897537231445
50,210,38.024187088012695,43.69616508483887
51,209,39.79063034057617,45.40109634399414
52,208,40.40193557739258,45.9439754486084
53,207,37.82391548156738,43.35951805114746
54,203,39.267778396606445,44.65937614440918
55,202,35.96949577331543,41.45336151123047
56,197,34.84058380126953,40.14277458190918
57,196,36.59677505493164,42.455196380615234
58,195,34.562110900878906,39.75534439086914
59,194,36.03053092956543,41.87512397766113
60,193,35.825490951538086,41.260480880737305
61,192,34.0580940246582,39.21771049499512
62,191,37.998199462890625,43.04051399230957
63,187,33.52069854736328,38.62810134887695
64,186,33.11753273010254,38.11311721801758
65,185,33.214569091796875,38.57302665710449
66,184,33.379554748535156,38.747549057006836
67,178,33.74624252319336,38.657188415527344
68,177,34.57808494567871,39.34073448181152
69,172,31.666994094848633,36.87858581542969
70,171,32.42802619934082,37.23955154418945
71,170,30.82418441772461,35.42923927307129
72,167,32.10854530334473,36.64374351501465
73,162,29.98805046081543,34.60073471069336
74,161,31.777381896972656,36.49449348449707
75,160,29.89792823791504,34.5463752746582
76,159,28.68819236755371,33.23793411254883
77,156,27.553558349609375,31.95786476135254
78,152,27.35733985900879,31.690359115600586
79,149,26.91507339477539,31.052350997924805
80,148,27.199268341064453,31.4483642578125
1,304,15053.070783615112,15053.5569190979
2,303,56.07771873474121,62.78705596923828
3,302,53.13515663146973,59.73005294799805
4,301,55.95517158508301,62.75010108947754
5,300,52.31761932373047,58.840274810791016
6,299,52.32095718383789,58.919429779052734
7,298,52.126407623291016,58.82382392883301
8,297,54.474830627441406,61.3398551940918
9,296,52.30259895324707,58.78615379333496
10,295,51.87344551086426,58.55059623718262
11,294,52.26588249206543,59.47160720825195
12,293,51.206111907958984,57.77478218078613
13,292,52.178382873535156,58.679819107055664
14,291,50.753116607666016,57.62910842895508
15,290,51.508426666259766,58.1052303314209
16,279,48.69198799133301,55.15289306640625
17,278,48.61330986022949,55.34529685974121
18,277,52.89721488952637,59.54623222351074
19,275,48.127174377441406,54.26430702209473
20,274,47.09029197692871,53.25436592102051
21,273,48.011064529418945,54.471731185913086
22,272,47.32251167297363,53.49254608154297
23,271,50.0788688659668,56.15425109863281
24,270,47.5313663482666,54.10504341125488
25,269,49.70598220825195,55.88793754577637
26,268,46.18191719055176,52.274465560913086
27,267,46.274423599243164,52.25682258605957
28,262,45.511722564697266,51.767587661743164
29,258,48.00128936767578,53.86233329772949
30,257,44.85607147216797,50.786495208740234
31,256,48.6605167388916,54.86893653869629
32,252,44.5866584777832,50.62675476074219
33,251,50.81772804260254,56.28776550292969
34,250,46.08607292175293,51.760196685791016
35,249,43.468475341796875,49.07059669494629
36,248,43.62130165100098,49.22294616699219
37,247,44.00944709777832,49.54934120178223
38,243,42.42849349975586,47.974586486816406
39,239,42.30618476867676,47.66583442687988
40,238,44.573307037353516,50.103187561035156
41,237,42.134761810302734,47.51110076904297
42,236,41.60308837890625,46.92864418029785
43,229,40.215492248535156,45.42350769042969
44,225,43.58220100402832,49.46184158325195
45,224,40.94076156616211,46.137094497680664
46,220,38.82169723510742,43.98655891418457
47,213,37.80484199523926,42.793989181518555
48,212,38.94305229187012,43.93720626831055
49,211,37.22381591796875,42.095184326171875
50,210,36.58461570739746,41.82147979736328
51,209,37.160634994506836,42.085886001586914
52,208,36.77821159362793,41.66364669799805
53,207,36.06438636779785,40.91072082519531
54,203,35.79902648925781,40.64536094665527
55,202,35.24971008300781,39.98446464538574
56,197,35.531044006347656,40.60792922973633
57,196,34.307241439819336,38.958072662353516
58,195,34.35516357421875,39.04294967651367
59,194,33.888816833496094,38.32554817199707
60,193,34.08694267272949,38.67220878601074
61,192,35.5229377746582,40.086984634399414
62,191,33.24079513549805,37.65583038330078
63,187,33.092498779296875,37.58597373962402
64,186,33.237457275390625,37.59455680847168
65,185,32.14526176452637,36.64565086364746
66,184,32.83381462097168,37.42814064025879
67,178,31.235933303833008,35.73036193847656
68,177,31.610727310180664,36.801815032958984
69,172,30.820369720458984,34.967660903930664
70,171,30.547142028808594,34.90853309631348
71,170,30.17282485961914,34.66033935546875
72,167,30.63225746154785,34.92903709411621
73,162,29.682636260986328,33.87165069580078
74,161,31.403541564941406,35.63380241394043
75,160,29.23130989074707,37.36686706542969
76,159,27.970314025878906,31.88920021057129
77,156,27.71282196044922,31.974077224731445
78,152,26.941776275634766,31.05640411376953
79,149,27.07672119140625,31.203508377075195
80,148,26.04532241821289,30.032634735107422
